,index,term,course,Course,Instructor,Qtr/Yr,Enrollment,CAPEs Returned,Question,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,Major,Minor,Gen. Ed.,Elective,Interest,A,B,C,D,F,P,NP,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,Very Rarely,Some of the Time,Most of the Time,Yes,No,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17,0.0,FA12,VIS 183A,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,0,0,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,VIS 183A,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,VIS 183A,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,VIS 183A,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,0,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,VIS 183A,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,1,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,VIS 183A,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,VIS 183A,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,VIS 183A,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,VIS 183A,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,
0,,FA12,VIS 183A,,,,,,Grade received,,,,,,,,,,,,,7,14,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,VIS 183A,,,,,,Grade received,,,,,,,,,,,,,30 %,61 %,9 %,0 %,0 %,0 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,VIS 21A,VIS 21A (A01) - Int/ArtAmericas/Africa/Oceania,"Sowell, Teri Lynne",FA12,206,84,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,VIS 21A,,,,,,Your class level is,63,6,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,VIS 21A,,,,,,Your reason for taking this class is,,,,,,,,2,0,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,VIS 21A,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,35,24,8,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,VIS 21A,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,1,1,8,26,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,VIS 21A,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,18,5,0,1,3,1,3,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,VIS 21A,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,76,,,,,,,,,,,,,,,,,,
7,0.0,FA12,VIS 21A,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,3,7,6,27,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,VIS 21A,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,2,5,9,21,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,VIS 21A,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,4,8,13,21,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,VIS 21A,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,2,19,29,13,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,VIS 21A,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,1,1,1,26,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,VIS 21A,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,18,,,,,,,,,,,,,,,,
13,0.0,FA12,VIS 21A,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,4,0,7,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,VIS 21A,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,1,3,14,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,VIS 21A,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,1,2,11,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,VIS 21A,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,2,2,14,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,VIS 21A,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,2,6,7,19,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,VIS 21A,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,5,7,17,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,VIS 21A,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,2,4,20,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,VIS 21A,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,3,7,22,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,VIS 21A,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,1,5,9,14,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,VIS 21A,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,7,4,21,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,VIS 21A,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,3,5,29,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,VIS 21A,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,VIS 21A,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3,,,,,,,,,,,,,,,,
0,,FA12,VIS 21A,,,,,,Grade received,,,,,,,,,,,,,71,75,22,1,2,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,VIS 21A,,,,,,Grade received,,,,,,,,,,,,,36 %,38 %,11 %,0 %,1 %,14 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,VIS 22,VIS 22 (A01) - Formations of Modern Art      ,"Bryson, William N",FA12,219,104,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,VIS 22,,,,,,Your class level is,61,16,16,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,VIS 22,,,,,,Your reason for taking this class is,,,,,,,,20,13,58,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,VIS 22,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,48,36,2,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,VIS 22,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,1,4,14,28,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,VIS 22,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,21,17,6,8,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,VIS 22,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,80,,,,,,,,,,,,,,,,,,
7,0.0,FA12,VIS 22,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,1,4,5,29,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,VIS 22,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,2,7,12,23,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,VIS 22,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,5,8,6,31,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,VIS 22,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,4,10,27,28,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,VIS 22,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,1,1,4,34,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,VIS 22,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,19,,,,,,,,,,,,,,,,
13,0.0,FA12,VIS 22,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,1,0,2,10,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,VIS 22,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,1,0,2,14,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,VIS 22,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,2,3,6,27,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,VIS 22,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,2,1,6,17,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,VIS 22,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,2,10,8,25,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,VIS 22,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,2,6,8,20,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,VIS 22,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,1,0,16,25,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,VIS 22,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,3,7,14,19,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,VIS 22,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,2,0,8,20,63,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,VIS 22,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,1,1,2,28,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,VIS 22,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,1,1,13,23,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,VIS 22,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,VIS 22,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,,,,,,,,,,,,,,,,
0,,FA12,VIS 22,,,,,,Grade received,,,,,,,,,,,,,81,65,19,0,6,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,VIS 22,,,,,,Grade received,,,,,,,,,,,,,40 %,32 %,9 %,0 %,3 %,15 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,VIS 23,VIS 23 (A00) - Informtn Technologies/Art Hist,"Greenstein, Jack M",FA12,9,4,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,VIS 23,,,,,,Your class level is,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,VIS 23,,,,,,Your reason for taking this class is,,,,,,,,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,VIS 23,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,VIS 23,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,VIS 23,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,VIS 23,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,,,,,,,,,,,,,,,,,,
7,0.0,FA12,VIS 23,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,VIS 23,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,VIS 23,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,VIS 23,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,VIS 23,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,VIS 23,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,
13,0.0,FA12,VIS 23,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,VIS 23,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,VIS 23,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,VIS 23,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,VIS 23,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,VIS 23,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,VIS 23,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,VIS 23,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,VIS 23,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,VIS 23,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,VIS 23,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,VIS 23,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,VIS 23,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,
0,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,,,
3,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,#Resp,Mean,StDev,,,,
6,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Your class level is,00%,125%,375%,00%,00%,00%,00%,4,,,,,,
7,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Major,Minor,Gen. Ed.,Elective,Interest,#Resp,Mean,StDev,,,,,,
10,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Your reason for taking this class is,4100%,00%,00%,00%,00%,4,,,,,,,,
11,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B,C,D,F,P,NP,#Resp,Mean,StDev,,,,
14,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,What grade do you expect in this class?,4100%,00%,00%,00%,00%,00%,00%,4,4.00,0.00,,,,
15,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,,,
19,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
22,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,I learned a great deal from this course.,00%,00%,125%,125%,250%,00%,4,4.25,0.83,,,,,
23,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,#Resp,Mean,StDev
26,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,How many hours a week do you spend studying outside of class on average?,00%,250%,125%,125%,00%,00%,00%,00%,00%,00%,00%,4,4.00,1.66
27,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Rarely,Some of the Time,Most of the Time,#Resp,Mean,StDev,,,,,,,,
30,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,How often do you attend this course?,00%,00%,4100%,4,3.00,0.00,,,,,,,,
31,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,COURSE MATERIAL VIS 23,,,
35,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
38,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,The course material is intellectually stimulating.,00%,00%,00%,125%,375%,00%,4,4.75,0.43,,,,,
39,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,FA12,VIS 23,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Assignments promote learning.,00%,00%,00%,250%,250%,00%,4,4.50,0.50,,,,,
